obs_id,zone_id,timestamp,source,value_db,category_tag
OBS001857,Z03,2025-11-17T13:37:00Z,sensor,63.4,traffic
OBS001858,Z01,2025-10-30T00:20:00Z,sensor,45.8,voices
OBS001859,Z02,2025-11-23T01:06:00Z,sensor,44.2,sports
OBS001860,Z11,2025-11-15T21:28:00Z,report,65.8,construction
OBS001861,Z12,2025-11-18T21:59:00Z,sensor,63.6,other
OBS001862,Z03,2025-11-11T08:07:00Z,report,54.2,traffic
OBS001863,Z02,2025-10-12T04:16:00Z,report,41.5,traffic
OBS001864,Z08,2025-11-04T08:04:00Z,report,65.6,machinery
OBS001865,Z06,2025-12-02T00:49:00Z,report,44.9,event
OBS001866,Z07,2025-11-29T01:19:00Z,sensor,52.6,music
OBS001867,Z01,2025-10-03T17:16:00Z,sensor,67.4,other
OBS001868,Z06,2025-10-11T09:12:00Z,sensor,65.3,traffic
OBS001869,Z02,2025-10-09T07:10:00Z,sensor,57.4,other
OBS001870,Z06,2025-11-15T17:40:00Z,sensor,64.6,other
OBS001871,Z03,2025-11-21T12:29:00Z,sensor,58.8,other
OBS001872,Z07,2025-10-14T10:49:00Z,sensor,63.8,other
OBS001873,Z03,2025-11-01T20:50:00Z,sensor,69.8,voices
OBS001874,Z09,2025-11-22T23:08:00Z,sensor,59.5,traffic
OBS001875,Z03,2025-11-16T03:59:00Z,report,46.5,machinery
OBS001876,Z07,2025-11-04T03:51:00Z,report,39.5,construction
OBS001877,Z12,2025-11-07T04:36:00Z,report,40.2,sports
OBS001878,Z04,2025-11-02T00:38:00Z,sensor,43.6,sports
OBS001879,Z08,2025-10-19T17:53:00Z,sensor,67.6,music
OBS001880,Z02,2025-11-05T14:18:00Z,sensor,67.3,traffic
OBS001881,Z08,2025-11-13T09:35:00Z,sensor,58.4,sports
OBS001882,Z09,2025-11-25T00:27:00Z,report,45.6,other
OBS001883,Z08,2025-11-10T02:04:00Z,sensor,49.5,music
OBS001884,Z06,2025-11-17T22:48:00Z,sensor,53.7,event
OBS001885,Z10,2025-10-11T02:01:00Z,sensor,46.6,voices
OBS001886,Z01,2025-10-30T01:52:00Z,sensor,44.7,other
OBS001887,Z07,2025-10-01T14:06:00Z,sensor,62.8,traffic
OBS001888,Z01,2025-10-16T12:58:00Z,sensor,66.2,traffic
OBS001889,Z07,2025-11-15T18:24:00Z,sensor,68.1,other
OBS001890,Z02,2025-12-02T11:36:00Z,sensor,57.3,event
OBS001891,Z08,2025-10-07T05:57:00Z,report,42.7,music
OBS001892,Z02,2025-10-26T07:03:00Z,report,50.6,traffic
OBS001893,Z03,2025-11-20T09:42:00Z,report,56.5,traffic
OBS001894,Z12,2025-10-13T20:30:00Z,sensor,54.7,music
OBS001895,Z03,2025-11-04T23:17:00Z,sensor,53.5,voices
OBS001896,Z01,2025-11-16T04:24:00Z,report,41.8,event
OBS001897,Z05,2025-11-08T19:22:00Z,sensor,65.9,sports
OBS001898,Z05,2025-10-12T20:17:00Z,report,67.9,traffic
OBS001899,Z10,2025-10-23T09:20:00Z,report,68.3,music
OBS001900,Z05,2025-11-19T09:05:00Z,sensor,66.6,traffic
OBS001901,Z09,2025-11-04T21:59:00Z,sensor,70.8,traffic
OBS001902,Z06,2025-10-01T07:54:00Z,report,61.1,traffic
OBS001903,Z06,2025-11-17T22:37:00Z,sensor,57.8,traffic
OBS001904,Z03,2025-10-03T05:23:00Z,report,38.1,traffic
OBS001905,Z05,2025-11-16T23:32:00Z,sensor,58.1,event
OBS001906,Z10,2025-10-13T18:09:00Z,sensor,62.8,construction
OBS001907,Z07,2025-11-30T08:36:00Z,sensor,60.7,traffic
OBS001908,Z03,2025-10-24T04:19:00Z,sensor,41.0,voices
OBS001909,Z02,2025-10-21T14:19:00Z,sensor,65.2,traffic
OBS001910,Z05,2025-10-10T09:07:00Z,sensor,60.7,voices
OBS001911,Z03,2025-10-20T06:04:00Z,report,61.0,other
OBS001912,Z05,2025-11-25T05:29:00Z,sensor,42.6,machinery
OBS001913,Z09,2025-12-02T18:27:00Z,sensor,67.8,sports
OBS001914,Z11,2025-10-24T04:53:00Z,sensor,40.2,machinery
OBS001915,Z10,2025-10-29T06:17:00Z,sensor,50.2,construction
OBS001916,Z01,2025-11-15T11:46:00Z,sensor,59.5,traffic
OBS001917,Z04,2025-11-25T19:55:00Z,sensor,64.8,voices
OBS001918,Z10,2025-11-07T08:40:00Z,sensor,48.5,construction
OBS001919,Z05,2025-10-25T15:59:00Z,report,63.0,voices
OBS001920,Z02,2025-10-26T23:53:00Z,report,52.5,music
OBS001921,Z12,2025-11-13T19:46:00Z,report,61.4,traffic
OBS001922,Z02,2025-10-01T04:51:00Z,sensor,42.8,other
OBS001923,Z01,2025-11-09T00:49:00Z,sensor,42.7,sports
OBS001924,Z08,2025-10-23T09:30:00Z,sensor,52.6,music
OBS001925,Z02,2025-11-20T00:49:00Z,sensor,45.1,traffic
OBS001926,Z03,2025-10-06T20:36:00Z,sensor,62.2,machinery
OBS001927,Z12,2025-11-07T01:21:00Z,sensor,36.7,construction
OBS001928,Z02,2025-10-31T07:13:00Z,sensor,58.8,traffic
OBS001929,Z04,2025-11-10T11:11:00Z,sensor,53.3,machinery
OBS001930,Z01,2025-10-05T02:03:00Z,sensor,42.3,voices
OBS001931,Z03,2025-11-06T12:56:00Z,report,56.1,voices
OBS001932,Z05,2025-11-05T08:57:00Z,sensor,51.6,machinery
OBS001933,Z10,2025-11-05T07:43:00Z,sensor,53.3,traffic
OBS001934,Z01,2025-11-08T00:28:00Z,sensor,38.8,voices
OBS001935,Z04,2025-11-12T14:49:00Z,sensor,59.0,machinery
OBS001936,Z06,2025-11-20T17:08:00Z,sensor,69.1,voices
OBS001937,Z04,2025-10-17T23:58:00Z,report,42.7,voices
OBS001938,Z07,2025-11-21T23:28:00Z,report,54.4,construction
OBS001939,Z07,2025-11-01T09:21:00Z,sensor,67.6,construction
OBS001940,Z06,2025-10-05T20:30:00Z,report,67.2,voices
OBS001941,Z09,2025-10-04T16:31:00Z,sensor,68.0,traffic
OBS001942,Z02,2025-10-22T01:22:00Z,sensor,48.5,sports
OBS001943,Z10,2025-11-19T10:45:00Z,report,54.8,machinery
OBS001944,Z08,2025-11-14T14:00:00Z,report,60.2,machinery
OBS001945,Z08,2025-11-19T16:23:00Z,sensor,66.9,other
OBS001946,Z11,2025-11-02T14:06:00Z,sensor,61.1,sports
OBS001947,Z10,2025-10-28T17:34:00Z,sensor,59.8,other
OBS001948,Z11,2025-10-10T06:56:00Z,report,58.3,sports
OBS001949,Z04,2025-10-21T16:13:00Z,report,61.0,music
OBS001950,Z06,2025-10-28T08:14:00Z,report,65.8,other
OBS001951,Z11,2025-10-06T13:57:00Z,sensor,64.0,traffic
OBS001952,Z06,2025-10-14T21:33:00Z,sensor,74.7,event
OBS001953,Z05,2025-11-07T16:30:00Z,sensor,65.5,traffic
OBS001954,Z01,2025-11-16T08:19:00Z,sensor,55.7,voices
OBS001955,Z03,2025-12-02T21:30:00Z,sensor,73.9,traffic
OBS001956,Z07,2025-11-28T18:52:00Z,sensor,68.1,traffic
OBS001957,Z08,2025-11-10T11:33:00Z,report,71.4,construction
OBS001958,Z02,2025-10-27T12:55:00Z,sensor,60.7,voices
OBS001959,Z03,2025-11-10T01:54:00Z,sensor,36.4,traffic
OBS001960,Z04,2025-11-19T11:54:00Z,sensor,53.3,voices
OBS001961,Z11,2025-10-08T10:55:00Z,sensor,61.3,sports
OBS001962,Z05,2025-10-26T19:46:00Z,report,64.9,sports
OBS001963,Z03,2025-11-22T21:46:00Z,sensor,63.3,traffic
OBS001964,Z05,2025-10-25T04:21:00Z,sensor,42.2,machinery
OBS001965,Z08,2025-11-06T00:40:00Z,sensor,44.1,traffic
OBS001966,Z08,2025-11-07T00:42:00Z,sensor,46.6,other
OBS001967,Z02,2025-10-12T14:55:00Z,sensor,67.0,music
OBS001968,Z06,2025-10-23T19:41:00Z,report,68.6,voices
OBS001969,Z04,2025-10-22T01:46:00Z,sensor,34.7,construction
OBS001970,Z09,2025-10-02T15:36:00Z,report,66.4,traffic
OBS001971,Z10,2025-10-02T12:34:00Z,sensor,58.4,traffic
OBS001972,Z02,2025-11-22T09:31:00Z,sensor,63.8,voices
OBS001973,Z08,2025-10-18T04:52:00Z,sensor,39.6,construction
OBS001974,Z01,2025-11-02T15:20:00Z,sensor,65.9,voices
OBS001975,Z11,2025-10-19T19:40:00Z,sensor,72.3,other
OBS001976,Z06,2025-11-29T06:18:00Z,sensor,57.4,other
OBS001977,Z11,2025-10-17T08:03:00Z,sensor,47.5,music
OBS001978,Z11,2025-10-28T01:38:00Z,sensor,48.0,sports
OBS001979,Z12,2025-11-24T23:34:00Z,sensor,44.8,music
OBS001980,Z10,2025-11-23T01:00:00Z,sensor,41.7,traffic
OBS001981,Z01,2025-10-12T17:23:00Z,sensor,69.3,construction
OBS001982,Z02,2025-11-20T13:35:00Z,sensor,62.2,voices
OBS001983,Z03,2025-10-29T20:46:00Z,sensor,59.7,construction
OBS001984,Z09,2025-10-31T10:14:00Z,report,66.5,traffic
OBS001985,Z05,2025-10-09T09:49:00Z,sensor,63.5,voices
OBS001986,Z10,2025-10-06T01:52:00Z,sensor,41.4,music
OBS001987,Z10,2025-11-15T20:38:00Z,sensor,66.1,music
OBS001988,Z12,2025-11-01T06:38:00Z,sensor,51.4,construction
OBS001989,Z02,2025-10-28T12:31:00Z,report,62.8,other
OBS001990,Z10,2025-11-15T23:00:00Z,report,52.3,other
OBS001991,Z05,2025-11-18T05:27:00Z,sensor,44.5,voices
OBS001992,Z05,2025-10-11T00:16:00Z,sensor,43.9,other
OBS001993,Z01,2025-11-08T10:39:00Z,sensor,65.5,traffic
OBS001994,Z03,2025-10-09T12:39:00Z,sensor,57.5,construction
OBS001995,Z05,2025-11-17T08:04:00Z,sensor,61.7,traffic
OBS001996,Z09,2025-11-11T09:18:00Z,sensor,65.2,sports
OBS001997,Z10,2025-11-30T06:24:00Z,sensor,56.4,traffic
OBS001998,Z01,2025-10-05T08:15:00Z,sensor,64.2,traffic
OBS001999,Z08,2025-10-04T14:16:00Z,sensor,66.0,other
OBS002000,Z01,2025-10-18T18:40:00Z,sensor,74.4,sports
OBS002001,Z09,2025-10-17T11:41:00Z,sensor,63.6,traffic
OBS002002,Z06,2025-10-16T13:25:00Z,sensor,65.6,voices
OBS002003,Z01,2025-11-27T02:15:00Z,report,56.5,traffic
OBS002004,Z08,2025-10-16T17:18:00Z,sensor,64.5,music
OBS002005,Z05,2025-10-18T03:11:00Z,sensor,39.9,event
OBS002006,Z07,2025-11-17T20:12:00Z,sensor,74.5,other
OBS002007,Z07,2025-10-29T08:00:00Z,report,62.0,other
OBS002008,Z07,2025-11-18T22:23:00Z,sensor,52.8,other
OBS002009,Z06,2025-10-05T02:50:00Z,sensor,47.1,traffic
OBS002010,Z11,2025-10-31T17:12:00Z,sensor,67.0,construction
OBS002011,Z08,2025-10-03T02:49:00Z,sensor,45.5,event
OBS002012,Z09,2025-10-04T22:43:00Z,report,59.0,music
OBS002013,Z12,2025-11-27T02:32:00Z,sensor,38.1,voices
OBS002014,Z02,2025-10-09T18:32:00Z,sensor,63.1,event
OBS002015,Z07,2025-11-03T13:01:00Z,report,62.9,construction
OBS002016,Z02,2025-10-26T21:34:00Z,report,65.5,music
OBS002017,Z06,2025-10-22T21:10:00Z,sensor,71.0,traffic
OBS002018,Z02,2025-11-26T16:32:00Z,report,62.3,traffic
OBS002019,Z10,2025-10-02T08:59:00Z,sensor,60.2,construction
OBS002020,Z06,2025-11-11T19:39:00Z,sensor,71.7,machinery
OBS002021,Z02,2025-11-30T16:39:00Z,sensor,60.7,traffic
OBS002022,Z01,2025-11-05T06:58:00Z,sensor,62.8,music
OBS002023,Z07,2025-11-29T00:28:00Z,sensor,50.0,construction
OBS002024,Z03,2025-10-04T07:00:00Z,sensor,48.8,traffic
OBS002025,Z12,2025-10-27T09:12:00Z,sensor,61.1,traffic
OBS002026,Z04,2025-10-17T09:21:00Z,sensor,57.1,music
OBS002027,Z06,2025-11-16T01:00:00Z,sensor,48.1,construction
OBS002028,Z05,2025-12-01T19:43:00Z,sensor,71.1,traffic
OBS002029,Z04,2025-10-17T03:52:00Z,sensor,40.0,traffic
OBS002030,Z09,2025-11-11T05:06:00Z,report,48.4,music
OBS002031,Z06,2025-10-13T11:31:00Z,sensor,68.2,traffic
OBS002032,Z06,2025-11-05T14:46:00Z,report,54.4,construction
OBS002033,Z02,2025-10-30T05:27:00Z,sensor,45.0,other
OBS002034,Z06,2025-12-01T05:40:00Z,sensor,43.6,voices
OBS002035,Z07,2025-11-08T08:05:00Z,sensor,54.4,construction
OBS002036,Z08,2025-10-23T00:27:00Z,sensor,45.8,music
OBS002037,Z08,2025-10-08T04:30:00Z,report,43.1,sports
OBS002038,Z09,2025-10-10T12:41:00Z,report,60.4,sports
OBS002039,Z10,2025-10-15T04:40:00Z,sensor,44.9,sports
OBS002040,Z11,2025-10-16T19:27:00Z,sensor,65.8,machinery
OBS002041,Z12,2025-11-23T14:07:00Z,sensor,52.3,machinery
OBS002042,Z03,2025-11-05T08:34:00Z,sensor,55.5,traffic
OBS002043,Z10,2025-11-02T23:22:00Z,sensor,50.2,music
OBS002044,Z07,2025-10-08T05:31:00Z,sensor,47.9,music
OBS002045,Z07,2025-11-24T04:31:00Z,report,41.3,traffic
OBS002046,Z01,2025-11-15T12:53:00Z,sensor,60.4,traffic
OBS002047,Z08,2025-10-05T06:18:00Z,sensor,52.1,construction
OBS002048,Z04,2025-11-14T14:14:00Z,sensor,58.6,music
OBS002049,Z05,2025-11-04T05:49:00Z,report,41.3,traffic
OBS002050,Z06,2025-10-06T03:34:00Z,sensor,48.0,traffic
OBS002051,Z03,2025-10-29T20:57:00Z,sensor,61.2,traffic
OBS002052,Z05,2025-10-31T12:51:00Z,report,72.3,traffic
OBS002053,Z10,2025-10-11T10:39:00Z,report,61.2,sports
OBS002054,Z05,2025-11-29T13:53:00Z,sensor,65.7,machinery
OBS002055,Z01,2025-11-23T13:09:00Z,sensor,57.1,voices
OBS002056,Z03,2025-11-12T03:33:00Z,sensor,44.4,traffic
OBS002057,Z03,2025-10-30T02:59:00Z,sensor,36.6,construction
OBS002058,Z01,2025-10-26T22:35:00Z,sensor,54.6,other
OBS002059,Z07,2025-11-11T00:16:00Z,sensor,43.7,construction
OBS002060,Z01,2025-11-04T08:41:00Z,sensor,54.3,machinery
OBS002061,Z07,2025-10-04T22:09:00Z,sensor,60.2,event
OBS002062,Z04,2025-11-02T06:54:00Z,sensor,45.1,voices
OBS002063,Z09,2025-11-20T19:16:00Z,report,69.6,music
OBS002064,Z07,2025-10-29T22:22:00Z,sensor,61.9,sports
OBS002065,Z05,2025-10-04T06:33:00Z,sensor,59.8,music
OBS002066,Z07,2025-11-19T12:51:00Z,sensor,67.6,other
OBS002067,Z09,2025-10-13T16:27:00Z,sensor,66.3,voices
OBS002068,Z10,2025-10-17T07:02:00Z,sensor,54.0,sports
OBS002069,Z06,2025-10-11T09:02:00Z,sensor,57.4,event
OBS002070,Z01,2025-10-21T19:17:00Z,sensor,64.0,other
OBS002071,Z06,2025-11-17T16:12:00Z,sensor,66.2,machinery
OBS002072,Z01,2025-11-02T17:18:00Z,sensor,74.4,voices
OBS002073,Z12,2025-10-13T21:46:00Z,report,64.0,construction
OBS002074,Z04,2025-11-25T07:16:00Z,report,51.3,machinery
OBS002075,Z08,2025-11-25T09:55:00Z,sensor,60.6,voices
OBS002076,Z05,2025-11-24T20:18:00Z,sensor,67.9,music
OBS002077,Z05,2025-10-16T01:03:00Z,sensor,41.3,voices
OBS002078,Z10,2025-10-29T10:16:00Z,report,59.4,sports
OBS002079,Z11,2025-12-02T01:18:00Z,sensor,49.1,machinery
OBS002080,Z08,2025-11-18T15:16:00Z,sensor,63.0,machinery
OBS002081,Z08,2025-10-02T17:04:00Z,sensor,69.8,voices
OBS002082,Z01,2025-10-05T02:35:00Z,sensor,48.0,sports
OBS002083,Z05,2025-10-30T05:27:00Z,sensor,43.8,construction
OBS002084,Z12,2025-11-27T06:44:00Z,sensor,50.7,sports
OBS002085,Z05,2025-11-03T22:31:00Z,sensor,55.5,other
OBS002086,Z08,2025-11-01T08:41:00Z,sensor,64.1,event
OBS002087,Z01,2025-10-07T15:28:00Z,report,61.7,construction
OBS002088,Z07,2025-11-11T09:03:00Z,sensor,63.1,voices
OBS002089,Z07,2025-11-21T19:01:00Z,report,54.4,machinery
OBS002090,Z09,2025-10-24T23:11:00Z,sensor,55.8,traffic
OBS002091,Z02,2025-11-18T20:43:00Z,sensor,76.6,voices
OBS002092,Z03,2025-11-30T18:17:00Z,sensor,59.5,voices
OBS002093,Z04,2025-10-13T20:05:00Z,sensor,59.3,construction
OBS002094,Z01,2025-11-02T23:16:00Z,report,63.9,traffic
OBS002095,Z07,2025-10-19T02:09:00Z,sensor,42.2,event
OBS002096,Z10,2025-11-19T22:47:00Z,sensor,55.3,voices
OBS002097,Z03,2025-11-06T09:19:00Z,sensor,51.1,machinery
OBS002098,Z03,2025-11-09T23:29:00Z,sensor,42.2,construction
OBS002099,Z03,2025-11-20T06:26:00Z,sensor,53.9,traffic
OBS002100,Z08,2025-10-25T22:42:00Z,sensor,49.3,traffic
OBS002101,Z09,2025-11-27T15:36:00Z,sensor,66.4,traffic
OBS002102,Z10,2025-11-03T13:56:00Z,sensor,57.7,music
OBS002103,Z02,2025-10-10T22:49:00Z,sensor,59.6,music
OBS002104,Z10,2025-11-13T20:11:00Z,sensor,60.6,other
OBS002105,Z10,2025-11-19T23:24:00Z,report,50.8,traffic
OBS002106,Z01,2025-10-20T22:56:00Z,report,47.9,event
OBS002107,Z09,2025-11-24T00:03:00Z,sensor,49.2,construction
OBS002108,Z06,2025-11-27T02:05:00Z,sensor,45.4,construction
OBS002109,Z09,2025-10-18T10:40:00Z,report,71.6,traffic
OBS002110,Z06,2025-12-01T23:05:00Z,sensor,50.7,sports
OBS002111,Z02,2025-10-09T20:45:00Z,sensor,72.2,voices
OBS002112,Z01,2025-10-13T17:26:00Z,sensor,68.1,construction
OBS002113,Z08,2025-10-12T14:32:00Z,sensor,56.0,sports
OBS002114,Z03,2025-11-26T07:42:00Z,sensor,47.0,sports
OBS002115,Z01,2025-11-11T05:17:00Z,sensor,41.8,construction
OBS002116,Z08,2025-10-10T13:58:00Z,sensor,57.5,construction
OBS002117,Z12,2025-10-28T17:46:00Z,sensor,69.7,voices
OBS002118,Z01,2025-11-08T18:19:00Z,sensor,69.8,music
OBS002119,Z08,2025-10-06T06:11:00Z,report,56.3,machinery
OBS002120,Z01,2025-11-25T14:12:00Z,report,64.7,machinery
OBS002121,Z09,2025-11-20T15:02:00Z,sensor,64.9,construction
OBS002122,Z09,2025-11-01T19:52:00Z,report,74.7,music
OBS002123,Z12,2025-11-30T22:17:00Z,sensor,52.5,other
OBS002124,Z09,2025-10-27T07:39:00Z,sensor,58.7,traffic
OBS002125,Z03,2025-12-01T23:58:00Z,sensor,44.9,event
OBS002126,Z04,2025-11-12T01:53:00Z,sensor,38.2,voices
OBS002127,Z05,2025-11-09T23:37:00Z,sensor,52.8,traffic
OBS002128,Z06,2025-10-11T10:55:00Z,sensor,64.9,traffic
OBS002129,Z09,2025-11-25T13:28:00Z,sensor,65.9,traffic
OBS002130,Z11,2025-10-27T22:21:00Z,report,53.0,traffic
OBS002131,Z12,2025-10-11T05:17:00Z,sensor,40.1,traffic
OBS002132,Z04,2025-10-01T19:03:00Z,report,60.1,traffic
OBS002133,Z06,2025-11-05T06:21:00Z,sensor,57.5,event
OBS002134,Z01,2025-11-03T05:25:00Z,sensor,49.3,voices
OBS002135,Z02,2025-11-15T07:39:00Z,sensor,53.0,music
OBS002136,Z08,2025-11-26T02:04:00Z,sensor,42.5,construction
OBS002137,Z04,2025-10-06T00:03:00Z,report,30.0,voices
OBS002138,Z10,2025-11-16T02:01:00Z,sensor,43.3,voices
OBS002139,Z07,2025-10-12T19:22:00Z,sensor,69.6,construction
OBS002140,Z04,2025-11-24T01:33:00Z,sensor,37.2,machinery
OBS002141,Z09,2025-11-21T14:25:00Z,sensor,65.2,construction
OBS002142,Z09,2025-11-04T01:40:00Z,sensor,48.9,machinery
OBS002143,Z04,2025-11-14T17:53:00Z,sensor,63.3,traffic
OBS002144,Z08,2025-10-20T19:17:00Z,sensor,62.9,traffic
OBS002145,Z06,2025-10-30T16:24:00Z,sensor,68.8,traffic
OBS002146,Z01,2025-11-21T18:18:00Z,sensor,71.3,event
OBS002147,Z07,2025-10-29T22:24:00Z,sensor,56.8,traffic
OBS002148,Z01,2025-10-23T12:59:00Z,sensor,64.5,event
OBS002149,Z03,2025-11-01T03:14:00Z,sensor,42.0,sports
OBS002150,Z08,2025-11-22T04:18:00Z,sensor,40.0,music
OBS002151,Z09,2025-10-22T02:50:00Z,report,48.2,event
OBS002152,Z03,2025-10-11T22:43:00Z,sensor,49.1,traffic
OBS002153,Z01,2025-11-14T20:33:00Z,sensor,65.9,other
OBS002154,Z01,2025-11-22T00:52:00Z,sensor,49.8,traffic
OBS002155,Z07,2025-10-07T08:09:00Z,sensor,55.5,other
OBS002156,Z05,2025-10-16T02:41:00Z,sensor,50.3,other
OBS002157,Z01,2025-10-09T22:39:00Z,sensor,60.4,other
OBS002158,Z06,2025-10-22T22:05:00Z,sensor,60.3,traffic
OBS002159,Z06,2025-10-29T08:55:00Z,sensor,56.9,other
OBS002160,Z04,2025-11-17T04:13:00Z,report,43.5,music
OBS002161,Z07,2025-11-11T00:32:00Z,report,47.8,music
OBS002162,Z07,2025-11-09T02:50:00Z,sensor,50.1,sports
OBS002163,Z12,2025-10-23T04:47:00Z,sensor,36.0,traffic
OBS002164,Z09,2025-11-23T00:16:00Z,sensor,49.1,traffic
OBS002165,Z12,2025-10-30T16:35:00Z,sensor,62.4,event
OBS002166,Z01,2025-12-01T16:24:00Z,sensor,61.5,construction
OBS002167,Z05,2025-11-09T22:49:00Z,report,55.0,traffic
OBS002168,Z10,2025-10-08T22:54:00Z,report,50.7,music
OBS002169,Z03,2025-11-12T14:22:00Z,sensor,59.4,traffic
OBS002170,Z07,2025-10-21T11:33:00Z,sensor,63.0,traffic
OBS002171,Z04,2025-11-13T05:43:00Z,sensor,34.2,traffic
OBS002172,Z04,2025-10-05T09:17:00Z,sensor,50.6,sports
OBS002173,Z12,2025-10-12T00:25:00Z,sensor,33.8,event
OBS002174,Z01,2025-11-23T21:52:00Z,sensor,63.7,sports
OBS002175,Z01,2025-10-15T07:29:00Z,sensor,56.4,event
OBS002176,Z10,2025-11-22T17:36:00Z,sensor,69.1,machinery
OBS002177,Z02,2025-10-18T14:15:00Z,sensor,68.2,event
OBS002178,Z02,2025-11-10T12:02:00Z,report,69.0,music
OBS002179,Z01,2025-11-13T17:33:00Z,sensor,68.1,machinery
OBS002180,Z08,2025-11-02T07:08:00Z,sensor,56.1,voices
OBS002181,Z06,2025-10-20T05:37:00Z,report,39.7,traffic
OBS002182,Z06,2025-10-14T09:31:00Z,report,65.1,sports
OBS002183,Z10,2025-10-03T02:10:00Z,sensor,38.8,voices
OBS002184,Z10,2025-10-20T03:34:00Z,sensor,36.0,machinery
OBS002185,Z09,2025-11-11T03:34:00Z,sensor,43.7,traffic
OBS002186,Z05,2025-11-29T02:43:00Z,sensor,41.8,construction
OBS002187,Z04,2025-11-24T21:15:00Z,report,63.6,machinery
OBS002188,Z11,2025-11-18T06:17:00Z,sensor,66.3,traffic
OBS002189,Z06,2025-11-19T16:07:00Z,sensor,67.5,machinery
OBS002190,Z08,2025-11-11T21:27:00Z,report,67.1,traffic
OBS002191,Z01,2025-10-17T09:33:00Z,report,61.4,construction
OBS002192,Z07,2025-11-27T03:40:00Z,sensor,44.7,voices
OBS002193,Z08,2025-11-12T06:08:00Z,sensor,54.3,event
OBS002194,Z09,2025-11-05T07:23:00Z,sensor,56.9,sports
OBS002195,Z11,2025-10-07T23:48:00Z,sensor,57.6,other
OBS002196,Z08,2025-10-29T03:56:00Z,report,45.8,traffic
OBS002197,Z07,2025-10-30T00:03:00Z,sensor,45.4,event
OBS002198,Z03,2025-11-24T11:13:00Z,report,55.8,music
OBS002199,Z02,2025-11-04T10:31:00Z,sensor,62.3,construction
OBS002200,Z03,2025-10-24T23:09:00Z,report,55.0,traffic
OBS002201,Z04,2025-12-01T12:55:00Z,sensor,54.0,traffic
OBS002202,Z04,2025-10-07T23:24:00Z,report,59.4,sports
OBS002203,Z06,2025-10-27T14:53:00Z,sensor,66.0,other
OBS002204,Z12,2025-10-03T15:32:00Z,sensor,54.5,other
OBS002205,Z07,2025-11-16T14:44:00Z,report,68.0,sports
OBS002206,Z12,2025-11-27T20:07:00Z,sensor,67.5,music
OBS002207,Z04,2025-10-18T15:24:00Z,sensor,47.6,traffic
OBS002208,Z10,2025-11-24T01:48:00Z,sensor,33.6,music
OBS002209,Z06,2025-10-19T09:50:00Z,sensor,61.5,traffic
OBS002210,Z09,2025-11-27T09:05:00Z,report,64.5,voices
OBS002211,Z06,2025-11-17T11:59:00Z,report,58.5,voices
OBS002212,Z03,2025-11-20T17:01:00Z,sensor,62.2,traffic
OBS002213,Z01,2025-10-02T03:13:00Z,report,48.7,event
OBS002214,Z11,2025-11-30T15:46:00Z,sensor,61.2,machinery
OBS002215,Z10,2025-11-15T18:43:00Z,report,58.7,other
OBS002216,Z10,2025-10-20T04:47:00Z,sensor,36.4,traffic
OBS002217,Z05,2025-11-22T06:02:00Z,report,55.4,music
OBS002218,Z10,2025-10-18T17:39:00Z,sensor,59.3,sports
OBS002219,Z10,2025-11-24T23:36:00Z,sensor,50.0,traffic
OBS002220,Z03,2025-10-08T02:13:00Z,report,41.2,machinery
OBS002221,Z08,2025-11-14T07:58:00Z,report,58.1,machinery
OBS002222,Z10,2025-11-04T01:32:00Z,sensor,40.3,voices
OBS002223,Z01,2025-10-07T01:57:00Z,sensor,47.4,voices
OBS002224,Z11,2025-10-16T05:44:00Z,report,37.2,event
OBS002225,Z02,2025-10-01T18:45:00Z,sensor,70.1,voices
OBS002226,Z03,2025-10-30T12:46:00Z,sensor,53.7,music
OBS002227,Z03,2025-10-19T23:30:00Z,sensor,56.0,sports
OBS002228,Z12,2025-11-07T16:42:00Z,sensor,49.0,voices
OBS002229,Z08,2025-10-19T17:25:00Z,sensor,72.5,traffic
OBS002230,Z05,2025-10-19T21:28:00Z,sensor,69.5,traffic
OBS002231,Z08,2025-11-16T19:42:00Z,sensor,71.2,traffic
OBS002232,Z11,2025-10-04T00:47:00Z,sensor,46.6,traffic
OBS002233,Z11,2025-11-26T21:10:00Z,sensor,73.4,machinery
OBS002234,Z06,2025-11-23T16:37:00Z,sensor,61.9,traffic
OBS002235,Z12,2025-11-12T01:43:00Z,sensor,48.8,event
OBS002236,Z02,2025-11-07T08:57:00Z,sensor,53.0,other
OBS002237,Z11,2025-11-26T05:09:00Z,report,46.4,event
OBS002238,Z04,2025-10-12T16:13:00Z,sensor,62.1,traffic
OBS002239,Z09,2025-10-05T23:24:00Z,sensor,54.8,construction
OBS002240,Z04,2025-10-16T02:08:00Z,sensor,40.3,other
OBS002241,Z05,2025-11-20T01:24:00Z,sensor,44.7,sports
OBS002242,Z05,2025-10-03T04:25:00Z,sensor,48.1,voices
OBS002243,Z10,2025-11-06T17:12:00Z,sensor,60.1,traffic
OBS002244,Z08,2025-12-02T17:06:00Z,report,64.1,other
OBS002245,Z06,2025-11-23T21:48:00Z,sensor,72.0,music
OBS002246,Z10,2025-11-02T20:25:00Z,sensor,67.0,sports
OBS002247,Z07,2025-10-05T00:13:00Z,sensor,52.0,traffic
OBS002248,Z06,2025-11-22T09:02:00Z,sensor,66.3,voices
